DonorID,Name,Phone,Email,City,SignupDate,Past_Donations,Reliability_Score,Last_Feedback,Flagged
D00826,Donor 826,+917369702097,donor826@example.com,Pune,2023-06-17,13,0.78,3,False
D00827,Donor 827,+918613930214,donor827@example.com,Jaipur,2023-08-01,10,0.77,3,False
D00828,Donor 828,+919439182043,donor828@example.com,Pune,2023-01-07,8,0.85,3,False
D00829,Donor 829,+918297049620,donor829@example.com,Mumbai,2023-07-24,9,0.89,5,False
D00830,Donor 830,+917661527911,donor830@example.com,Chennai,2023-11-08,14,0.81,4,False
D00831,Donor 831,+918235614989,donor831@example.com,Hyderabad,2023-11-04,15,0.78,4,False
D00832,Donor 832,+919117634585,donor832@example.com,Chennai,2023-07-03,7,0.76,3,False
D00833,Donor 833,+919044579284,donor833@example.com,Pune,2024-01-06,13,0.97,5,False
D00834,Donor 834,+917251300243,donor834@example.com,Mumbai,2023-05-03,0,0.96,3,False
D00835,Donor 835,+918551185196,donor835@example.com,Mumbai,2023-11-24,4,0.84,4,False
D00836,Donor 836,+917787042009,donor836@example.com,Chennai,2023-12-31,2,0.88,3,False
D00837,Donor 837,+918293095736,donor837@example.com,Hyderabad,2023-06-21,10,0.96,4,False
D00838,Donor 838,+919225526419,donor838@example.com,Mumbai,2024-01-07,11,0.96,4,False
D00839,Donor 839,+917949675261,donor839@example.com,Mumbai,2024-01-17,5,0.78,3,False
D00840,Donor 840,+917500645663,donor840@example.com,Ahmedabad,2024-06-22,3,0.85,3,False
D00841,Donor 841,+919566881372,donor841@example.com,Bengaluru,2023-01-18,11,0.78,5,False
D00842,Donor 842,+917552824466,donor842@example.com,Mumbai,2023-12-17,0,0.94,5,False
D00843,Donor 843,+919967041308,donor843@example.com,Mumbai,2023-05-26,6,0.78,3,False
D00844,Donor 844,+919833771491,donor844@example.com,Mumbai,2023-03-21,13,0.76,5,False
D00845,Donor 845,+917044119593,donor845@example.com,Delhi,2023-03-02,8,0.76,3,False
D00846,Donor 846,+917389894192,donor846@example.com,Delhi,2023-05-07,6,0.8,3,False
D00847,Donor 847,+919632627835,donor847@example.com,Chennai,2023-10-12,5,0.96,3,False
D00848,Donor 848,+917737761377,donor848@example.com,Jaipur,2024-06-01,5,0.46,3,True
D00849,Donor 849,+918888350356,donor849@example.com,Pune,2023-01-05,15,0.84,5,False
D00850,Donor 850,+918750534060,donor850@example.com,Bengaluru,2023-04-20,12,0.86,3,False
D00851,Donor 851,+918238115647,donor851@example.com,Delhi,2023-11-18,4,0.87,5,False
D00852,Donor 852,+918340059485,donor852@example.com,Bengaluru,2023-02-11,3,0.85,5,False
D00853,Donor 853,+917298969045,donor853@example.com,Bengaluru,2024-03-30,9,1.0,4,False
D00854,Donor 854,+919828443248,donor854@example.com,Bengaluru,2024-01-12,20,0.5,3,False
D00855,Donor 855,+917724660700,donor855@example.com,Surat,2023-03-29,12,0.92,3,False
D00856,Donor 856,+919143661603,donor856@example.com,Kolkata,2024-01-08,12,0.78,4,False
D00857,Donor 857,+918737072018,donor857@example.com,Pune,2023-10-07,11,0.87,4,False
D00858,Donor 858,+919135774649,donor858@example.com,Delhi,2024-06-07,14,0.78,3,False
D00859,Donor 859,+917114885568,donor859@example.com,Bengaluru,2023-05-18,1,0.96,3,False
D00860,Donor 860,+917328639113,donor860@example.com,Pune,2024-01-27,4,0.83,5,False
D00861,Donor 861,+919168076965,donor861@example.com,Bengaluru,2024-06-16,6,0.82,4,False
D00862,Donor 862,+917511677101,donor862@example.com,Ahmedabad,2023-12-18,1,1.0,4,False
D00863,Donor 863,+919390864624,donor863@example.com,Mumbai,2024-04-05,14,0.86,5,False
D00864,Donor 864,+917469792084,donor864@example.com,Delhi,2023-11-07,4,0.83,5,False
D00865,Donor 865,+919176195719,donor865@example.com,Kolkata,2024-05-17,15,0.87,3,False
D00866,Donor 866,+918221649922,donor866@example.com,Delhi,2024-02-05,12,0.9,4,False
D00867,Donor 867,+919508119100,donor867@example.com,Delhi,2023-03-04,4,0.96,3,False
D00868,Donor 868,+917242447651,donor868@example.com,Bengaluru,2023-12-16,11,1.0,5,False
D00869,Donor 869,+917281321374,donor869@example.com,Ahmedabad,2023-09-08,9,0.9,4,False
D00870,Donor 870,+918814507883,donor870@example.com,Hyderabad,2023-04-28,10,0.76,5,False
D00871,Donor 871,+918622370616,donor871@example.com,Surat,2024-06-11,15,0.9,5,False
D00872,Donor 872,+918442969253,donor872@example.com,Hyderabad,2024-02-04,15,0.78,4,False
D00873,Donor 873,+919134391358,donor873@example.com,Bengaluru,2024-05-29,9,0.84,5,False
D00874,Donor 874,+918726694320,donor874@example.com,Surat,2023-03-19,8,0.76,3,False
D00875,Donor 875,+919280901028,donor875@example.com,Pune,2023-04-05,10,0.82,4,False
D00876,Donor 876,+918288099454,donor876@example.com,Delhi,2024-03-13,2,0.91,4,False
D00877,Donor 877,+919351762983,donor877@example.com,Bengaluru,2023-11-17,8,0.91,3,False
D00878,Donor 878,+919007018111,donor878@example.com,Delhi,2023-01-20,5,0.89,4,False
D00879,Donor 879,+917257189761,donor879@example.com,Hyderabad,2024-06-29,13,0.98,5,False
D00880,Donor 880,+918289674203,donor880@example.com,Hyderabad,2023-07-25,7,0.79,4,False
D00881,Donor 881,+918146476046,donor881@example.com,Kolkata,2024-02-25,2,0.91,4,False
D00882,Donor 882,+917824272995,donor882@example.com,Mumbai,2023-06-14,7,0.85,3,False
D00883,Donor 883,+917867542631,donor883@example.com,Ahmedabad,2023-09-09,13,0.86,3,False
D00884,Donor 884,+917181386633,donor884@example.com,Pune,2023-10-07,13,0.5,3,True
D00885,Donor 885,+918748081094,donor885@example.com,Kolkata,2024-05-12,7,0.39,2,False
D00886,Donor 886,+919148551061,donor886@example.com,Pune,2023-04-03,4,0.81,3,False
D00887,Donor 887,+919576212952,donor887@example.com,Mumbai,2024-06-18,8,0.87,3,False
D00888,Donor 888,+918816208531,donor888@example.com,Chennai,2023-11-17,12,0.95,3,False
D00889,Donor 889,+919531801378,donor889@example.com,Delhi,2023-05-28,8,0.86,3,False
D00890,Donor 890,+919932339303,donor890@example.com,Bengaluru,2024-05-17,3,0.83,3,False
D00891,Donor 891,+919601954488,donor891@example.com,Mumbai,2023-10-12,11,0.96,3,False
D00892,Donor 892,+918558450763,donor892@example.com,Jaipur,2023-02-25,12,0.83,5,False
D00893,Donor 893,+918687817209,donor893@example.com,Ahmedabad,2023-05-05,14,0.85,4,False
D00894,Donor 894,+917688170710,donor894@example.com,Kolkata,2023-11-05,7,0.82,4,False
D00895,Donor 895,+919111800452,donor895@example.com,Mumbai,2023-11-21,1,0.82,4,False
D00896,Donor 896,+919174690195,donor896@example.com,Hyderabad,2024-02-27,3,0.96,3,False
D00897,Donor 897,+917223762723,donor897@example.com,Mumbai,2023-12-27,10,0.86,5,False
D00898,Donor 898,+918312316675,donor898@example.com,Delhi,2023-07-08,4,0.75,4,False
D00899,Donor 899,+918371808827,donor899@example.com,Hyderabad,2023-03-26,4,0.96,4,False
D00900,Donor 900,+918780248603,donor900@example.com,Mumbai,2024-05-04,10,0.95,4,False
D00901,Donor 901,+919398868010,donor901@example.com,Mumbai,2023-07-06,7,0.76,5,False
D00902,Donor 902,+917213816205,donor902@example.com,Kolkata,2023-08-23,6,0.82,4,False
D00903,Donor 903,+919436289709,donor903@example.com,Mumbai,2024-03-15,2,0.99,3,False
D00904,Donor 904,+917964151220,donor904@example.com,Bengaluru,2023-01-15,14,0.96,5,False
D00905,Donor 905,+917559201866,donor905@example.com,Bengaluru,2023-07-28,8,0.82,4,False
D00906,Donor 906,+917774682704,donor906@example.com,Mumbai,2023-07-31,9,0.93,4,False
D00907,Donor 907,+918066517529,donor907@example.com,Bengaluru,2023-05-30,8,0.81,4,False
D00908,Donor 908,+918647100434,donor908@example.com,Hyderabad,2024-04-14,9,0.56,3,False
D00909,Donor 909,+918008636315,donor909@example.com,Mumbai,2024-03-09,3,0.89,4,False
D00910,Donor 910,+918636114859,donor910@example.com,Bengaluru,2023-12-29,1,0.75,4,False
D00911,Donor 911,+919163575681,donor911@example.com,Delhi,2024-02-09,1,0.9,4,False
D00912,Donor 912,+918118435301,donor912@example.com,Bengaluru,2023-12-14,10,0.93,3,False
D00913,Donor 913,+918548731742,donor913@example.com,Kolkata,2023-11-17,15,0.97,4,False
D00914,Donor 914,+917708600119,donor914@example.com,Bengaluru,2023-10-17,8,0.88,4,False
D00915,Donor 915,+917987243526,donor915@example.com,Mumbai,2024-05-18,14,0.76,3,False
D00916,Donor 916,+919125625600,donor916@example.com,Surat,2023-02-06,14,0.86,3,False
D00917,Donor 917,+917635885849,donor917@example.com,Mumbai,2024-03-28,15,0.86,3,False
D00918,Donor 918,+919185012042,donor918@example.com,Mumbai,2023-12-24,9,0.8,4,False
D00919,Donor 919,+918788505931,donor919@example.com,Pune,2023-08-06,0,0.88,3,False
D00920,Donor 920,+919923324008,donor920@example.com,Hyderabad,2023-09-10,10,0.76,3,False
D00921,Donor 921,+917348163949,donor921@example.com,Mumbai,2024-02-08,3,0.96,4,False
D00922,Donor 922,+917188321417,donor922@example.com,Mumbai,2024-05-06,8,0.9,5,False
D00923,Donor 923,+919764430053,donor923@example.com,Mumbai,2024-04-08,4,0.8,4,False
D00924,Donor 924,+918031136291,donor924@example.com,Delhi,2023-11-27,12,0.77,4,False
D00925,Donor 925,+919779565402,donor925@example.com,Bengaluru,2023-04-02,5,0.85,5,False
D00926,Donor 926,+919941889126,donor926@example.com,Ahmedabad,2023-06-07,13,0.93,5,False
D00927,Donor 927,+918666831822,donor927@example.com,Bengaluru,2023-05-15,11,0.88,4,False
D00928,Donor 928,+919636542070,donor928@example.com,Kolkata,2023-10-02,2,0.94,3,False
D00929,Donor 929,+919905287810,donor929@example.com,Surat,2024-03-20,1,0.88,3,False
D00930,Donor 930,+919051325189,donor930@example.com,Bengaluru,2023-06-08,2,0.82,4,False
D00931,Donor 931,+918269083941,donor931@example.com,Bengaluru,2023-06-02,9,0.96,5,False
D00932,Donor 932,+918773904836,donor932@example.com,Bengaluru,2023-02-18,1,0.88,3,False
D00933,Donor 933,+919162277965,donor933@example.com,Mumbai,2024-04-20,11,0.81,3,False
D00934,Donor 934,+918787786836,donor934@example.com,Mumbai,2023-04-27,5,0.96,5,False
D00935,Donor 935,+918138485826,donor935@example.com,Bengaluru,2023-11-01,14,0.94,4,False
D00936,Donor 936,+919295127484,donor936@example.com,Mumbai,2023-07-11,8,0.97,3,False
D00937,Donor 937,+918739855136,donor937@example.com,Bengaluru,2023-01-06,5,0.91,5,False
D00938,Donor 938,+919899542255,donor938@example.com,Jaipur,2024-05-13,11,0.92,4,False
D00939,Donor 939,+919989436561,donor939@example.com,Kolkata,2023-11-06,0,0.8,3,False
D00940,Donor 940,+919688903570,donor940@example.com,Bengaluru,2023-01-28,4,0.91,5,False
D00941,Donor 941,+917500186829,donor941@example.com,Bengaluru,2023-07-15,14,0.79,3,False
D00942,Donor 942,+918042086420,donor942@example.com,Bengaluru,2023-06-06,15,0.75,3,False
D00943,Donor 943,+919707589823,donor943@example.com,Mumbai,2023-10-29,12,0.76,5,False
D00944,Donor 944,+919204846019,donor944@example.com,Delhi,2024-03-18,9,0.76,5,False
D00945,Donor 945,+917272775822,donor945@example.com,Delhi,2024-05-14,0,0.86,4,False
D00946,Donor 946,+917692921852,donor946@example.com,Bengaluru,2024-03-03,11,0.86,4,False
D00947,Donor 947,+919941941302,donor947@example.com,Pune,2023-07-16,7,0.88,4,False
D00948,Donor 948,+919890973792,donor948@example.com,Kolkata,2024-04-24,12,0.99,5,False
D00949,Donor 949,+917370191370,donor949@example.com,Delhi,2024-01-04,5,0.91,5,False
D00950,Donor 950,+918786639225,donor950@example.com,Mumbai,2024-05-09,5,0.9,4,False
D00951,Donor 951,+918120161857,donor951@example.com,Delhi,2023-11-07,1,1.0,4,False
D00952,Donor 952,+917489494385,donor952@example.com,Delhi,2023-06-12,1,0.95,5,False
D00953,Donor 953,+918525748364,donor953@example.com,Delhi,2023-08-21,15,0.81,3,False
D00954,Donor 954,+918880451388,donor954@example.com,Ahmedabad,2023-10-01,3,0.93,4,False
D00955,Donor 955,+917452737164,donor955@example.com,Mumbai,2023-04-24,3,0.96,3,False
D00956,Donor 956,+919172809426,donor956@example.com,Hyderabad,2023-05-01,5,0.93,4,False
D00957,Donor 957,+917867112382,donor957@example.com,Mumbai,2023-04-12,10,0.95,4,False
D00958,Donor 958,+917366076664,donor958@example.com,Bengaluru,2024-03-01,15,0.84,4,False
D00959,Donor 959,+918811283096,donor959@example.com,Chennai,2024-01-17,7,0.79,3,False
D00960,Donor 960,+919216870095,donor960@example.com,Jaipur,2023-05-22,13,0.97,5,False
D00961,Donor 961,+917298848935,donor961@example.com,Bengaluru,2024-01-06,0,0.93,3,False
D00962,Donor 962,+917159316365,donor962@example.com,Delhi,2023-12-13,5,0.86,5,False
D00963,Donor 963,+918347310764,donor963@example.com,Hyderabad,2023-06-04,14,0.43,2,False
D00964,Donor 964,+917881041979,donor964@example.com,Bengaluru,2023-01-09,4,0.93,5,False
D00965,Donor 965,+917361983810,donor965@example.com,Ahmedabad,2024-03-28,12,0.94,3,False
D00966,Donor 966,+917917982759,donor966@example.com,Bengaluru,2024-07-04,4,0.88,3,False
D00967,Donor 967,+917119791902,donor967@example.com,Mumbai,2024-06-07,10,0.94,5,False
D00968,Donor 968,+917474344355,donor968@example.com,Surat,2023-09-22,9,0.93,5,False
D00969,Donor 969,+917535796343,donor969@example.com,Chennai,2023-03-03,11,0.78,4,False
D00970,Donor 970,+919497926443,donor970@example.com,Delhi,2023-11-02,14,0.83,5,False
D00971,Donor 971,+919460010103,donor971@example.com,Chennai,2024-06-30,9,0.82,5,False
D00972,Donor 972,+917827018550,donor972@example.com,Bengaluru,2023-05-24,7,0.78,4,False
D00973,Donor 973,+917267119789,donor973@example.com,Mumbai,2024-04-10,13,0.96,4,False
D00974,Donor 974,+919526469228,donor974@example.com,Bengaluru,2023-05-14,2,0.84,5,False
D00975,Donor 975,+919959309162,donor975@example.com,Surat,2024-06-15,15,0.91,4,False
D00976,Donor 976,+919204114869,donor976@example.com,Bengaluru,2024-03-02,4,0.87,5,False
D00977,Donor 977,+918586269119,donor977@example.com,Jaipur,2023-05-01,1,0.94,3,False
D00978,Donor 978,+918595440130,donor978@example.com,Mumbai,2024-02-23,9,0.76,4,False
D00979,Donor 979,+919532416852,donor979@example.com,Mumbai,2024-01-19,0,0.95,4,False
D00980,Donor 980,+917008958266,donor980@example.com,Chennai,2023-02-19,6,0.8,3,False
D00981,Donor 981,+918942933372,donor981@example.com,Delhi,2023-12-24,13,0.87,4,False
D00982,Donor 982,+918979705754,donor982@example.com,Bengaluru,2024-01-22,4,0.94,4,False
D00983,Donor 983,+919678296395,donor983@example.com,Pune,2024-04-04,10,0.77,4,False
D00984,Donor 984,+918903083702,donor984@example.com,Jaipur,2024-02-01,10,0.89,5,False
D00985,Donor 985,+918326492387,donor985@example.com,Pune,2023-10-12,5,0.93,5,False
D00986,Donor 986,+917227093741,donor986@example.com,Bengaluru,2023-05-07,6,0.99,5,False
D00987,Donor 987,+917771992012,donor987@example.com,Jaipur,2024-06-18,0,0.78,3,False
D00988,Donor 988,+918376241356,donor988@example.com,Bengaluru,2023-10-09,14,0.77,4,False
D00989,Donor 989,+917103323768,donor989@example.com,Mumbai,2023-02-16,0,0.83,5,False
D00990,Donor 990,+918225576343,donor990@example.com,Bengaluru,2023-11-21,3,0.99,3,False
D00991,Donor 991,+917726670039,donor991@example.com,Bengaluru,2023-07-07,4,0.83,3,False
D00992,Donor 992,+918773060475,donor992@example.com,Delhi,2023-11-30,6,0.39,2,True
D00993,Donor 993,+919564115326,donor993@example.com,Delhi,2023-09-22,3,0.76,5,False
D00994,Donor 994,+918367244618,donor994@example.com,Delhi,2023-08-31,12,0.99,4,False
D00995,Donor 995,+917079984471,donor995@example.com,Ahmedabad,2024-02-21,13,0.91,4,False
D00996,Donor 996,+917360383637,donor996@example.com,Bengaluru,2023-04-14,4,0.83,5,False
D00997,Donor 997,+918052960554,donor997@example.com,Surat,2024-05-27,4,0.84,5,False
D00998,Donor 998,+919666014714,donor998@example.com,Jaipur,2024-03-09,0,0.95,4,False
D00999,Donor 999,+918632746899,donor999@example.com,Kolkata,2023-06-21,20,0.38,2,False
D01000,Donor 1000,+919418416972,donor1000@example.com,Chennai,2023-08-06,9,0.76,3,False
D01001,Donor 1001,+918200264250,donor1001@example.com,Hyderabad,2023-11-04,3,0.96,4,False
D01002,Donor 1002,+919728033887,donor1002@example.com,Jaipur,2023-08-04,10,0.97,4,False
D01003,Donor 1003,+919574891590,donor1003@example.com,Bengaluru,2024-04-08,10,0.84,4,False
D01004,Donor 1004,+917041139816,donor1004@example.com,Mumbai,2023-01-17,0,0.9,5,False
D01005,Donor 1005,+919787851568,donor1005@example.com,Bengaluru,2023-06-27,15,0.94,5,False
D01006,Donor 1006,+918616524533,donor1006@example.com,Surat,2023-03-21,19,0.5,3,False
D01007,Donor 1007,+917828889415,donor1007@example.com,Delhi,2024-01-02,0,0.78,4,False
D01008,Donor 1008,+917822536398,donor1008@example.com,Hyderabad,2023-01-10,8,0.92,3,False
D01009,Donor 1009,+919116722547,donor1009@example.com,Mumbai,2023-11-07,15,0.99,5,False
D01010,Donor 1010,+919148882262,donor1010@example.com,Delhi,2023-08-03,12,0.78,4,False
D01011,Donor 1011,+917279384728,donor1011@example.com,Mumbai,2023-06-24,5,0.77,3,False
D01012,Donor 1012,+919976351409,donor1012@example.com,Hyderabad,2023-09-23,8,0.8,5,False
D01013,Donor 1013,+919890941557,donor1013@example.com,Bengaluru,2024-06-29,14,0.75,5,False
D01014,Donor 1014,+919003974746,donor1014@example.com,Hyderabad,2023-02-23,13,0.82,4,False
D01015,Donor 1015,+919286684757,donor1015@example.com,Ahmedabad,2024-01-06,7,0.76,4,False
D01016,Donor 1016,+917108971634,donor1016@example.com,Pune,2023-11-20,10,0.77,5,False
D01017,Donor 1017,+917269913445,donor1017@example.com,Delhi,2023-08-20,7,0.8,5,False
D01018,Donor 1018,+918435818438,donor1018@example.com,Pune,2023-04-10,0,0.9,4,False
D01019,Donor 1019,+919231987320,donor1019@example.com,Kolkata,2023-09-11,10,0.96,3,False
D01020,Donor 1020,+917367368719,donor1020@example.com,Pune,2023-03-16,3,0.91,3,False
D01021,Donor 1021,+918898025111,donor1021@example.com,Mumbai,2023-02-04,2,0.95,3,False
D01022,Donor 1022,+917224210788,donor1022@example.com,Mumbai,2023-11-05,2,0.78,4,False
D01023,Donor 1023,+919833493147,donor1023@example.com,Pune,2024-01-26,13,0.81,5,False
D01024,Donor 1024,+918458641659,donor1024@example.com,Pune,2023-01-11,13,0.97,5,False
D01025,Donor 1025,+917290101287,donor1025@example.com,Mumbai,2023-01-27,6,0.78,5,False
D01026,Donor 1026,+919666534263,donor1026@example.com,Bengaluru,2023-07-18,8,0.84,4,False
D01027,Donor 1027,+918871953450,donor1027@example.com,Delhi,2023-07-10,1,0.77,5,False
D01028,Donor 1028,+918472745648,donor1028@example.com,Delhi,2024-01-02,4,0.79,4,False
D01029,Donor 1029,+919402819073,donor1029@example.com,Bengaluru,2024-01-13,4,0.76,3,False
D01030,Donor 1030,+917293791975,donor1030@example.com,Delhi,2024-03-08,6,0.91,4,False
D01031,Donor 1031,+919484255247,donor1031@example.com,Delhi,2023-07-13,14,0.9,5,False
D01032,Donor 1032,+917181213895,donor1032@example.com,Bengaluru,2023-12-10,10,0.79,4,False
D01033,Donor 1033,+919064789221,donor1033@example.com,Delhi,2023-08-13,7,0.87,5,False
D01034,Donor 1034,+917042486233,donor1034@example.com,Mumbai,2023-12-06,5,0.96,3,False
D01035,Donor 1035,+919515503899,donor1035@example.com,Mumbai,2024-01-02,4,0.82,4,False
D01036,Donor 1036,+917748546314,donor1036@example.com,Ahmedabad,2023-02-14,9,0.79,4,False
D01037,Donor 1037,+917090167505,donor1037@example.com,Ahmedabad,2023-09-09,5,0.96,5,False
D01038,Donor 1038,+918959379885,donor1038@example.com,Delhi,2023-05-21,3,0.83,3,False
D01039,Donor 1039,+917620331756,donor1039@example.com,Mumbai,2024-01-14,13,0.97,3,False
D01040,Donor 1040,+919732213159,donor1040@example.com,Bengaluru,2023-07-14,11,0.83,3,False
D01041,Donor 1041,+917228745556,donor1041@example.com,Delhi,2023-02-17,9,0.95,5,False
D01042,Donor 1042,+919021500631,donor1042@example.com,Mumbai,2023-10-14,15,0.8,5,False
D01043,Donor 1043,+918382219816,donor1043@example.com,Bengaluru,2023-03-08,11,0.87,5,False
D01044,Donor 1044,+919740642665,donor1044@example.com,Pune,2024-01-18,15,0.87,5,False
D01045,Donor 1045,+917938852920,donor1045@example.com,Delhi,2023-02-07,6,0.86,4,False
D01046,Donor 1046,+917360898168,donor1046@example.com,Mumbai,2024-03-11,11,0.81,4,False
D01047,Donor 1047,+918830095622,donor1047@example.com,Pune,2024-03-31,1,0.87,4,False
D01048,Donor 1048,+917771228930,donor1048@example.com,Delhi,2024-04-23,15,0.83,4,False
D01049,Donor 1049,+919155063910,donor1049@example.com,Delhi,2023-08-28,11,0.98,5,False
D01050,Donor 1050,+919345164087,donor1050@example.com,Delhi,2023-03-22,3,0.78,3,False
D01051,Donor 1051,+919935779057,donor1051@example.com,Kolkata,2023-12-08,8,0.83,4,False
